,zat_ori,zat_des,Origin Trips,Destination Trips,Org Nodal Strength,Dest Nodal Strength,Distances,Trips,s_ij,S_ij
319,431,290,1.0,70.0,2.0,141.0,5537.819387436315,1.0,1337.0,674.0
320,378,290,1.0,70.0,2.0,141.0,4706.518950936495,1.0,1404.0,707.0
321,10,167,92.0,82.0,186.0,164.0,9515.710603340242,2.0,3050.0,1525.0
322,327,167,43.0,82.0,86.0,164.0,6046.905260182456,1.0,3358.0,1684.0
323,88,167,144.0,82.0,287.0,164.0,3429.965567778144,1.0,2006.0,1001.0
324,89,167,63.0,82.0,129.0,164.0,3405.0818455333897,1.0,2063.0,1028.0
325,271,167,23.0,82.0,46.0,164.0,6113.027923209096,1.0,3304.0,1659.0
326,477,167,12.0,82.0,24.0,164.0,9100.488369479282,1.0,3576.0,1795.0
327,353,167,13.0,82.0,26.0,164.0,8705.993854761602,1.0,3550.0,1782.0
328,134,167,60.0,82.0,120.0,164.0,2562.749176226394,1.0,694.0,347.0
329,849,167,22.0,82.0,44.0,164.0,727.7806194679033,5.0,38.0,19.0
330,140,167,47.0,82.0,94.0,164.0,2490.9300702252162,3.0,1478.0,740.0
331,71,167,46.0,82.0,92.0,164.0,4536.780044362447,1.0,2410.0,1205.0
332,153,167,19.0,82.0,38.0,164.0,3748.5985236377683,2.0,1762.0,878.0
333,344,167,15.0,82.0,30.0,164.0,6771.4208727940195,1.0,3432.0,1723.0
334,28,167,35.0,82.0,70.0,164.0,8797.527805765645,2.0,3139.0,1570.0
335,141,167,83.0,82.0,166.0,164.0,1713.0926851297338,2.0,414.0,206.0
336,454,167,7.0,82.0,14.0,164.0,8859.30279358841,1.0,3553.0,1783.0
337,275,167,29.0,82.0,58.0,164.0,4271.941305447925,2.0,2113.0,1058.0
338,147,167,33.0,82.0,67.0,164.0,3164.322980672063,1.0,1735.0,868.0
339,62,167,9.0,82.0,17.0,164.0,5857.649499364453,1.0,3067.0,1535.0
340,87,167,63.0,82.0,126.0,164.0,3700.4740058288194,1.0,1915.0,960.0
341,138,167,44.0,82.0,88.0,164.0,1476.3507520339497,2.0,566.0,283.0
342,144,167,9.0,82.0,18.0,164.0,1070.40200619687,1.0,102.0,51.0
343,152,167,9.0,82.0,18.0,164.0,2778.895945741643,3.0,759.0,375.0
344,64,167,7.0,82.0,14.0,164.0,5605.6679041715115,1.0,3070.0,1536.0
345,172,167,16.0,82.0,32.0,164.0,1075.3788051570446,2.0,18.0,9.0
346,432,167,4.0,82.0,8.0,164.0,9573.624657851717,1.0,3660.0,1836.0
347,456,167,11.0,82.0,22.0,164.0,8990.055003240077,2.0,3515.0,1765.0
348,139,167,33.0,82.0,66.0,164.0,2707.4267614094865,1.0,1301.0,652.0
349,838,167,26.0,82.0,52.0,164.0,5761.419903697385,1.0,2935.0,1468.0
350,143,167,8.0,82.0,16.0,164.0,1008.7622180492981,1.0,288.0,144.0
351,258,167,14.0,82.0,28.0,164.0,1510.5034202808254,1.0,368.0,185.0
352,443,167,5.0,82.0,10.0,164.0,9186.700381010605,1.0,3609.0,1811.0
353,331,167,10.0,82.0,20.0,164.0,6304.178335010369,1.0,3558.0,1785.0
354,53,167,7.0,82.0,14.0,164.0,6873.6555899549185,2.0,3132.0,1567.0
355,168,167,6.0,82.0,12.0,164.0,1142.1319661225791,2.0,321.0,161.0
356,272,167,8.0,82.0,16.0,164.0,5323.698550526751,2.0,2763.0,1386.0
357,171,167,5.0,82.0,10.0,164.0,504.2096479463247,2.0,0.0,0.0
358,142,167,5.0,82.0,10.0,164.0,1102.989553298976,2.0,306.0,153.0
359,421,167,3.0,82.0,6.0,164.0,9992.469511313011,2.0,3669.0,1839.0
360,257,167,5.0,82.0,10.0,164.0,1572.839343090317,1.0,837.0,420.0
361,429,167,3.0,82.0,6.0,164.0,10479.11675850151,2.0,3670.0,1841.0
362,35,167,2.0,82.0,4.0,164.0,11715.095919725589,2.0,3151.0,1575.0
363,294,167,7.0,82.0,15.0,164.0,5657.884142831497,1.0,3415.0,1712.0
364,476,167,4.0,82.0,8.0,164.0,9509.569305200259,1.0,3596.0,1805.0
365,41,167,5.0,82.0,10.0,164.0,7940.373541862107,1.0,2978.0,1488.0
366,47,167,4.0,82.0,8.0,164.0,7316.806633589198,1.0,3183.0,1592.0
367,795,167,3.0,82.0,6.0,164.0,8402.55932141001,1.0,0.0,0.0
368,261,167,5.0,82.0,10.0,164.0,2070.28044391444,1.0,896.0,450.0
369,230,167,7.0,82.0,15.0,164.0,3051.3785480817405,1.0,1646.0,822.0
370,677,167,2.0,82.0,4.0,164.0,15356.883396306497,1.0,3763.0,1886.0
371,958,167,2.0,82.0,4.0,164.0,12605.543022127014,1.0,3222.0,1612.0
372,175,167,2.0,82.0,4.0,164.0,2184.766224932407,1.0,151.0,75.0
373,939,167,3.0,82.0,6.0,164.0,20799.080749299523,1.0,3693.0,1852.0
374,150,167,2.0,82.0,4.0,164.0,1809.9923865054807,1.0,372.0,187.0
375,170,167,1.0,82.0,2.0,164.0,1258.9576136158935,1.0,65.0,32.0
376,546,167,1.0,82.0,2.0,164.0,14528.781058201239,1.0,3840.0,1924.0
377,991,167,2.0,82.0,4.0,164.0,6134.608281459031,1.0,3420.0,1717.0
378,368,167,1.0,82.0,2.0,164.0,7881.413405633831,1.0,3644.0,1828.0
379,10,71,92.0,46.0,186.0,92.0,5151.328574590472,1.0,855.0,425.0
380,245,71,165.0,46.0,332.0,92.0,6473.5166843321795,1.0,4909.0,2455.0
381,86,71,33.0,46.0,66.0,92.0,2078.877883112154,1.0,508.0,254.0
382,88,71,144.0,46.0,287.0,92.0,1144.3289888837858,7.0,308.0,155.0
383,69,71,26.0,46.0,51.0,92.0,625.8264765341155,5.0,7.0,4.0
384,155,71,34.0,46.0,68.0,92.0,3494.326961229126,2.0,1195.0,592.0
385,167,71,82.0,46.0,164.0,92.0,4536.780044362447,1.0,3278.0,1642.0
386,153,71,19.0,46.0,38.0,92.0,2733.9231100796565,3.0,979.0,489.0
387,344,71,15.0,46.0,30.0,92.0,11227.16615951355,1.0,5883.0,2945.0
388,147,71,33.0,46.0,67.0,92.0,2399.783747717238,3.0,938.0,468.0
389,75,71,15.0,46.0,30.0,92.0,857.6096327370745,1.0,143.0,72.0
390,87,71,63.0,46.0,126.0,92.0,1238.2214419496,1.0,533.0,266.0
391,146,71,27.0,46.0,53.0,92.0,2153.7425208780883,1.0,1202.0,603.0
392,1012,71,7.0,46.0,14.0,92.0,6794.358127554661,2.0,1084.0,540.0
393,1014,71,5.0,46.0,10.0,92.0,6728.803581978013,1.0,1071.0,534.0
394,81,71,3.0,46.0,6.0,92.0,1532.437073370227,2.0,428.0,215.0
395,53,71,7.0,46.0,14.0,92.0,2429.799432043739,2.0,397.0,196.0
396,156,71,3.0,46.0,6.0,92.0,4043.3605082811355,1.0,2390.0,1191.0
397,229,71,2.0,46.0,4.0,92.0,8103.076925492008,1.0,5741.0,2874.0
398,328,71,5.0,46.0,10.0,92.0,11863.661737995959,1.0,5877.0,2941.0
399,256,71,4.0,46.0,8.0,92.0,5604.751482326791,1.0,4074.0,2034.0
400,419,71,2.0,46.0,4.0,92.0,14937.721761047098,1.0,5999.0,3001.0
401,632,71,2.0,46.0,4.0,92.0,19239.02042579921,1.0,5900.0,2952.0
402,434,71,1.0,46.0,2.0,92.0,14248.049355121799,1.0,5949.0,2976.0
403,236,71,1.0,46.0,2.0,92.0,7646.719461608823,1.0,5695.0,2851.0
404,217,71,2.0,46.0,4.0,92.0,6745.54154910687,1.0,5309.0,2656.0
405,136,71,1.0,46.0,2.0,92.0,4621.29265311273,1.0,2992.0,1500.0
406,23,71,2.0,46.0,4.0,92.0,4342.22546137476,1.0,963.0,480.0
407,10,86,92.0,33.0,186.0,66.0,6708.536772011997,1.0,1819.0,910.0
408,245,86,165.0,33.0,332.0,66.0,5511.325432515853,1.0,3395.0,1691.0
409,242,86,42.0,33.0,84.0,66.0,5075.053927378377,1.0,3579.0,1784.0
410,255,86,31.0,33.0,62.0,66.0,7151.131167385504,1.0,5383.0,2694.0
411,82,86,35.0,33.0,71.0,66.0,798.3952635018506,7.0,12.0,6.0
412,50,86,41.0,33.0,73.0,66.0,4540.553046584292,1.0,2061.0,1036.0
413,847,86,25.0,33.0,49.0,66.0,6131.9411362510755,1.0,4837.0,2418.0
414,276,86,23.0,33.0,45.0,66.0,8785.336624534197,2.0,5523.0,2764.0
415,290,86,71.0,33.0,141.0,66.0,8746.274043699372,1.0,5610.0,2807.0
416,71,86,46.0,33.0,92.0,66.0,2078.877883112154,1.0,866.0,435.0
417,153,86,19.0,33.0,38.0,66.0,895.8627025609409,1.0,136.0,68.0
418,28,86,35.0,33.0,70.0,66.0,6915.3659626453245,1.0,2248.0,1125.0
419,147,86,33.0,33.0,67.0,66.0,1161.3127109876018,2.0,75.0,37.0
420,87,86,63.0,33.0,126.0,66.0,1161.2270569164937,2.0,370.0,184.0
421,146,86,27.0,33.0,53.0,66.0,2409.465869486814,1.0,1623.0,813.0
422,852,86,17.0,33.0,33.0,66.0,1850.7880591786334,1.0,1056.0,529.0
423,838,86,26.0,33.0,52.0,66.0,4856.1322346926245,3.0,2631.0,1316.0
424,840,86,35.0,33.0,70.0,66.0,7240.068807097943,2.0,2803.0,1402.0
425,160,86,38.0,33.0,75.0,66.0,4858.038419588083,1.0,1432.0,711.0
426,73,86,5.0,33.0,10.0,66.0,2093.8677108670327,1.0,571.0,286.0
427,519,86,4.0,33.0,8.0,66.0,15976.057647707734,1.0,5869.0,2936.0
428,10,65,92.0,3.0,186.0,6.0,3530.9736527529326,1.0,497.0,246.0
429,69,65,26.0,3.0,51.0,6.0,1456.6118384746862,1.0,660.0,332.0
430,87,65,63.0,3.0,126.0,6.0,3229.369250211984,1.0,1774.0,890.0
431,10,247,92.0,14.0,186.0,28.0,11933.315023078829,1.0,4184.0,2088.0
432,245,247,165.0,14.0,332.0,28.0,805.5914431949492,2.0,287.0,143.0
433,253,247,118.0,14.0,235.0,28.0,986.0244642726515,3.0,155.0,76.0
434,163,247,34.0,14.0,68.0,28.0,1229.3197183948466,1.0,663.0,333.0
435,69,247,26.0,14.0,51.0,28.0,7127.261092397433,1.0,4168.0,2082.0
436,87,247,63.0,14.0,126.0,28.0,5816.442275588395,1.0,3562.0,1777.0
437,138,247,44.0,14.0,88.0,28.0,3948.2151244596726,2.0,2495.0,1250.0
438,252,247,11.0,14.0,19.0,28.0,1273.9822003064262,1.0,439.0,219.0
439,160,247,38.0,14.0,75.0,28.0,4743.253304962373,1.0,1382.0,686.0
440,159,247,12.0,14.0,14.0,28.0,4782.513359475181,1.0,1551.0,776.0
441,10,204,92.0,2.0,186.0,4.0,11804.15790879828,1.0,4176.0,2084.0
442,69,204,26.0,2.0,51.0,4.0,8025.49958647294,1.0,4668.0,2332.0
443,10,227,92.0,2.0,186.0,4.0,12449.058909410474,1.0,4290.0,2141.0
444,290,227,71.0,2.0,141.0,4.0,1540.0539672243738,1.0,121.0,61.0
445,10,95,92.0,23.0,186.0,46.0,6542.227275575445,1.0,1751.0,876.0
446,88,95,144.0,23.0,287.0,46.0,2396.7981129011796,1.0,1201.0,604.0
447,89,95,63.0,23.0,129.0,46.0,1765.4206440606565,4.0,1022.0,511.0
448,1142,95,20.0,23.0,40.0,46.0,6029.611239034387,1.0,1065.0,532.0
449,134,95,60.0,23.0,120.0,46.0,1938.9908808335708,4.0,486.0,243.0
450,140,95,47.0,23.0,94.0,46.0,1749.350489764155,1.0,878.0,440.0
451,290,95,71.0,23.0,141.0,46.0,7651.265023794198,1.0,4765.0,2389.0
452,141,95,83.0,23.0,166.0,46.0,2282.602326807865,2.0,1272.0,637.0
453,87,95,63.0,23.0,126.0,46.0,3482.6828673739556,1.0,1834.0,920.0
454,138,95,44.0,23.0,88.0,46.0,2339.9690146486996,2.0,1101.0,551.0
455,139,95,33.0,23.0,66.0,46.0,1106.0776579998078,2.0,154.0,77.0
456,66,95,3.0,23.0,6.0,46.0,2665.1963427792625,2.0,657.0,327.0
457,133,95,15.0,23.0,30.0,46.0,1193.213239559397,1.0,226.0,113.0
458,10,851,92.0,5.0,186.0,10.0,8022.069239071324,1.0,2495.0,1247.0
459,253,851,118.0,5.0,235.0,10.0,4710.238390339593,2.0,2149.0,1071.0
460,53,851,7.0,5.0,14.0,10.0,5304.433939584041,1.0,2539.0,1270.0
461,54,851,4.0,5.0,8.0,10.0,5627.381172916365,1.0,2333.0,1167.0
462,10,53,92.0,7.0,186.0,14.0,2724.407054324959,1.0,324.0,162.0
463,71,53,46.0,7.0,92.0,14.0,2429.799432043739,2.0,1246.0,626.0
464,167,53,82.0,7.0,164.0,14.0,6873.6555899549185,2.0,5617.0,2805.0
465,87,53,63.0,7.0,126.0,14.0,3609.017683933366,1.0,1897.0,951.0
466,139,53,33.0,7.0,66.0,14.0,4904.354845368243,1.0,3039.0,1518.0
467,10,1011,92.0,1.0,186.0,2.0,1030.8042039064867,1.0,72.0,36.0
468,10,152,92.0,9.0,186.0,18.0,8615.239226076168,1.0,2833.0,1416.0
469,88,152,144.0,9.0,287.0,18.0,2953.89518136923,1.0,1552.0,778.0
470,1142,152,20.0,9.0,40.0,18.0,9669.81660064686,2.0,3047.0,1524.0
471,167,152,82.0,9.0,164.0,18.0,2778.895945741643,3.0,1702.0,852.0
472,141,152,83.0,9.0,166.0,18.0,2824.275765228632,1.0,1675.0,841.0
473,138,152,44.0,9.0,88.0,18.0,3299.5061678012385,1.0,1947.0,976.0
474,10,1059,92.0,1.0,186.0,2.0,4153.038652487662,1.0,576.0,285.0
475,10,854,92.0,1.0,186.0,2.0,4309.722655839295,1.0,619.0,307.0
476,10,339,92.0,1.0,186.0,2.0,15965.97003907299,1.0,6421.0,3207.0
477,10,458,92.0,5.0,186.0,10.0,18897.602567065795,1.0,6855.0,3426.0
478,245,458,165.0,5.0,332.0,10.0,7377.586234754591,3.0,5449.0,2726.0
479,253,458,118.0,5.0,235.0,10.0,6262.872785623386,1.0,4296.0,2148.0
480,10,11,92.0,3.0,186.0,6.0,667.0763949917873,1.0,0.0,0.0
481,253,11,118.0,3.0,235.0,6.0,12308.504217708802,1.0,6558.0,3279.0
482,28,11,35.0,3.0,70.0,6.0,2456.995649568226,1.0,482.0,238.0
483,10,72,92.0,10.0,186.0,20.0,4130.47442492987,1.0,556.0,275.0
484,997,72,176.0,10.0,353.0,20.0,12280.191350242863,1.0,6091.0,3047.0
485,88,72,144.0,10.0,287.0,20.0,2517.866776606603,2.0,1393.0,699.0
486,28,72,35.0,10.0,70.0,20.0,4450.87007251797,3.0,892.0,444.0
487,60,72,17.0,10.0,35.0,20.0,933.1102799619388,1.0,12.0,6.0
488,77,72,3.0,10.0,6.0,20.0,916.5579039970933,2.0,59.0,30.0
489,10,22,92.0,2.0,186.0,4.0,1793.6639031873183,1.0,130.0,65.0
490,245,22,165.0,2.0,332.0,4.0,10169.087877114494,1.0,6076.0,3038.0
491,10,272,92.0,8.0,186.0,16.0,14763.052783231542,1.0,5749.0,2870.0
492,997,272,176.0,8.0,353.0,16.0,4745.814405663138,2.0,1590.0,799.0
493,163,272,34.0,8.0,68.0,16.0,4060.5274293850293,1.0,2669.0,1334.0
494,134,272,60.0,8.0,120.0,16.0,7335.237024711957,1.0,5816.0,2903.0
495,167,272,82.0,8.0,164.0,16.0,5323.698550526751,2.0,3967.0,1980.0
496,840,272,35.0,8.0,70.0,16.0,12916.068840009664,1.0,6427.0,3211.0
497,10,26,92.0,7.0,186.0,15.0,1552.7468415563308,1.0,105.0,53.0
498,245,26,165.0,7.0,332.0,15.0,10068.925164678456,1.0,6057.0,3029.0
499,997,26,176.0,7.0,353.0,15.0,13930.916983744839,1.0,6346.0,3171.0
500,87,26,63.0,7.0,126.0,15.0,4825.712129797132,2.0,2747.0,1369.0
501,133,26,15.0,7.0,30.0,15.0,6266.287397250962,2.0,3964.0,1982.0
502,10,93,92.0,8.0,186.0,14.0,5515.8627352413305,1.0,1011.0,503.0
503,50,93,41.0,8.0,73.0,14.0,2533.589018600608,2.0,401.0,200.0
504,134,93,60.0,8.0,120.0,14.0,2950.924836025208,1.0,1101.0,551.0
505,87,93,63.0,8.0,126.0,14.0,2844.2146785943287,1.0,1540.0,772.0
506,139,93,33.0,8.0,66.0,14.0,1801.1207964492605,1.0,757.0,381.0
507,838,93,26.0,8.0,52.0,14.0,1452.0540574855772,2.0,66.0,33.0
508,10,242,92.0,42.0,186.0,84.0,11048.195843449234,1.0,3508.0,1750.0
509,327,242,43.0,42.0,86.0,84.0,5741.088680784739,2.0,3145.0,1577.0
510,245,242,165.0,42.0,332.0,84.0,612.5605980826883,10.0,52.0,26.0
511,997,242,176.0,42.0,353.0,84.0,6236.344529977216,1.0,3020.0,1513.0
512,241,242,44.0,42.0,88.0,84.0,568.5893002869166,9.0,22.0,11.0
513,253,242,118.0,42.0,235.0,84.0,1669.3513252362748,4.0,741.0,370.0
514,82,242,35.0,42.0,71.0,84.0,5772.179187183251,2.0,2932.0,1461.0
515,163,242,34.0,42.0,68.0,84.0,546.7465229516498,2.0,35.0,18.0
516,88,242,144.0,42.0,287.0,84.0,4926.721741725365,3.0,2663.0,1332.0
517,50,242,41.0,42.0,73.0,84.0,8221.116716052891,2.0,3600.0,1806.0
518,847,242,25.0,42.0,49.0,84.0,1111.5198178785026,1.0,851.0,425.0
519,134,242,60.0,42.0,120.0,84.0,4370.0680303530735,1.0,2133.0,1068.0
520,290,242,71.0,42.0,141.0,84.0,3865.579719226887,3.0,2660.0,1335.0
521,840,242,35.0,42.0,70.0,84.0,9575.129544991898,1.0,3792.0,1895.0
522,10,241,92.0,44.0,186.0,88.0,11325.022342594017,1.0,3602.0,1797.0
523,327,241,43.0,44.0,86.0,88.0,5174.543679418319,1.0,2468.0,1237.0
524,322,241,248.0,44.0,501.0,88.0,5726.932682473394,1.0,1696.0,849.0
525,245,241,165.0,44.0,332.0,88.0,802.9885354678906,6.0,199.0,99.0
526,242,241,42.0,44.0,84.0,88.0,568.5893002869166,9.0,100.0,50.0
527,997,241,176.0,44.0,353.0,88.0,5671.287660259237,1.0,2304.0,1155.0
528,253,241,118.0,44.0,235.0,88.0,1520.7829557773482,2.0,649.0,324.0
529,244,241,14.0,44.0,28.0,88.0,1346.7384995200684,3.0,780.0,390.0
530,89,241,63.0,44.0,129.0,88.0,5262.48111037947,1.0,3071.0,1534.0
531,271,241,23.0,44.0,46.0,88.0,4244.86049550313,5.0,1781.0,894.0
532,304,241,27.0,44.0,51.0,88.0,9964.12277719231,3.0,3241.0,1628.0
533,276,241,23.0,44.0,45.0,88.0,3407.949240372867,1.0,1532.0,767.0
534,849,241,22.0,44.0,44.0,88.0,1995.231740544816,1.0,868.0,435.0
535,127,241,10.0,44.0,20.0,88.0,5476.583693428551,1.0,2696.0,1346.0
536,164,241,17.0,44.0,35.0,88.0,1130.8911571950791,2.0,438.0,219.0
537,138,241,44.0,44.0,88.0,88.0,3371.219689641872,1.0,2059.0,1032.0
538,144,241,9.0,44.0,18.0,88.0,2674.8364090767,3.0,1789.0,896.0
539,143,241,8.0,44.0,16.0,88.0,2867.9398957859967,1.0,1959.0,981.0
540,331,241,10.0,44.0,20.0,88.0,5108.748216632903,1.0,2672.0,1340.0
541,10,294,92.0,8.0,186.0,15.0,14734.698326022739,1.0,5734.0,2862.0
542,322,294,248.0,8.0,501.0,15.0,2156.186703136207,2.0,646.0,324.0
543,245,294,165.0,8.0,332.0,15.0,5114.063716581329,1.0,2753.0,1370.0
544,997,294,176.0,8.0,353.0,15.0,1045.1435708912654,1.0,100.0,50.0
545,290,294,71.0,8.0,141.0,15.0,1432.7492007076278,2.0,106.0,53.0
546,138,294,44.0,8.0,88.0,15.0,6472.87299562175,1.0,5084.0,2538.0
547,10,271,92.0,23.0,186.0,46.0,15567.80177854247,1.0,6332.0,3162.0
548,322,271,248.0,23.0,501.0,46.0,6071.22426039835,1.0,2168.0,1084.0
549,245,271,165.0,23.0,332.0,46.0,4024.44724851577,1.0,1901.0,944.0
550,997,271,176.0,23.0,353.0,46.0,4750.559031589949,1.0,1606.0,807.0
551,241,271,44.0,23.0,88.0,46.0,4244.86049550313,5.0,2392.0,1195.0
552,253,271,118.0,23.0,235.0,46.0,2910.896827548009,6.0,1240.0,620.0
553,88,271,144.0,23.0,287.0,46.0,9438.485235937591,3.0,5727.0,2862.0
554,167,271,82.0,23.0,164.0,46.0,6113.027923209096,1.0,4917.0,2458.0
555,141,271,83.0,23.0,166.0,46.0,7826.099228348292,1.0,5564.0,2779.0
556,848,271,9.0,23.0,18.0,46.0,2926.242694733601,2.0,1626.0,812.0
557,340,271,2.0,23.0,4.0,46.0,1446.7547543793478,1.0,236.0,118.0
558,10,993,92.0,8.0,186.0,16.0,17852.01084723718,1.0,6639.0,3318.0
559,322,993,248.0,8.0,501.0,16.0,6886.322573307978,1.0,3475.0,1738.0
560,997,993,176.0,8.0,353.0,16.0,5184.5111839956435,3.0,1872.0,941.0
561,290,993,71.0,8.0,141.0,16.0,4496.965496799232,2.0,2981.0,1496.0
562,146,993,27.0,8.0,53.0,16.0,10651.627454577741,1.0,6727.0,3363.0
563,10,322,92.0,253.0,186.0,501.0,14241.695852806537,1.0,5120.0,2553.0
564,327,322,43.0,253.0,86.0,501.0,1677.7337517760634,18.0,491.0,247.0
565,298,322,21.0,253.0,43.0,501.0,1351.8810974244543,16.0,490.0,246.0
566,245,322,165.0,253.0,332.0,501.0,6379.6414697048485,1.0,4382.0,2189.0
567,997,322,176.0,253.0,353.0,501.0,1814.882781174248,8.0,230.0,116.0
568,255,322,31.0,253.0,62.0,501.0,5392.202912681879,5.0,3338.0,1672.0
569,241,322,44.0,253.0,88.0,501.0,5726.932682473394,1.0,4440.0,2217.0
570,996,322,10.0,253.0,20.0,501.0,684.0998736764577,9.0,0.0,0.0
571,246,322,11.0,253.0,22.0,501.0,6027.918522802951,1.0,4549.0,2272.0
572,163,322,34.0,253.0,68.0,501.0,6007.704359674264,2.0,4437.0,2216.0
573,88,322,144.0,253.0,287.0,501.0,8925.972772244579,1.0,5052.0,2522.0
574,89,322,63.0,253.0,129.0,501.0,8581.887208723341,1.0,5134.0,2561.0
575,286,322,18.0,253.0,36.0,501.0,4209.6941383274825,4.0,2459.0,1231.0
576,271,322,23.0,253.0,46.0,501.0,6071.22426039835,1.0,2793.0,1401.0
577,299,322,11.0,253.0,22.0,501.0,1047.0716540407632,6.0,24.0,12.0
578,847,322,25.0,253.0,49.0,501.0,5978.7380436492285,2.0,4009.0,2002.0
579,304,322,27.0,253.0,51.0,501.0,5821.907715500638,5.0,204.0,102.0
580,276,322,23.0,253.0,45.0,501.0,5483.282487518325,3.0,2992.0,1501.0
581,354,322,9.0,253.0,18.0,501.0,7213.260721037894,2.0,2674.0,1341.0
582,318,322,5.0,253.0,10.0,501.0,1989.2411016346732,5.0,113.0,56.0
583,353,322,13.0,253.0,26.0,501.0,7629.132816406015,5.0,2760.0,1384.0
584,134,322,60.0,253.0,120.0,501.0,5836.103223482159,1.0,4214.0,2106.0
585,849,322,22.0,253.0,44.0,501.0,6748.828120398869,1.0,4709.0,2348.0
586,290,322,71.0,253.0,141.0,501.0,3226.9000963337817,2.0,1470.0,735.0
587,155,322,34.0,253.0,68.0,501.0,9775.10944676765,1.0,5459.0,2726.0
588,153,322,19.0,253.0,38.0,501.0,9826.447159674804,1.0,5541.0,2767.0
589,344,322,15.0,253.0,30.0,501.0,5649.632070545571,1.0,2678.0,1343.0
590,454,322,7.0,253.0,14.0,501.0,6888.93970442126,4.0,2099.0,1053.0
591,127,322,10.0,253.0,20.0,501.0,6007.7710522391235,1.0,3121.0,1559.0
592,275,322,29.0,253.0,58.0,501.0,5324.169988888076,4.0,3033.0,1520.0
593,147,322,33.0,253.0,67.0,501.0,9223.59291102138,3.0,5457.0,2724.0
594,132,322,6.0,253.0,12.0,501.0,6474.9125832916725,4.0,4048.0,2024.0
595,320,322,6.0,253.0,12.0,501.0,1122.3974707200907,4.0,28.0,14.0
596,289,322,11.0,253.0,22.0,501.0,3544.03984535563,1.0,1421.0,713.0
597,87,322,63.0,253.0,126.0,501.0,9560.196392726568,1.0,5310.0,2651.0
598,33,322,6.0,253.0,12.0,501.0,11133.629791796178,3.0,4535.0,2269.0
599,300,322,11.0,253.0,22.0,501.0,1274.7530641930498,3.0,46.0,23.0
600,459,322,17.0,253.0,34.0,501.0,7758.452817490782,1.0,2101.0,1054.0
601,146,322,27.0,253.0,53.0,501.0,8110.938744454849,2.0,5247.0,2620.0
602,336,322,7.0,253.0,14.0,501.0,4330.790797995866,3.0,2005.0,1006.0
603,279,322,6.0,253.0,12.0,501.0,4952.222182530833,3.0,2735.0,1372.0
604,259,322,13.0,253.0,26.0,501.0,7672.7715473637845,1.0,4887.0,2439.0
605,852,322,17.0,253.0,33.0,501.0,8522.824851881101,1.0,5343.0,2668.0
606,232,322,3.0,253.0,6.0,501.0,4653.497653420034,3.0,3082.0,1541.0
607,313,322,6.0,253.0,12.0,501.0,4308.747499953291,3.0,231.0,114.0
608,8,322,4.0,253.0,8.0,501.0,14012.316451378334,3.0,5054.0,2521.0
609,343,322,3.0,253.0,6.0,501.0,6524.564304172284,3.0,2847.0,1428.0
610,1022,322,5.0,253.0,10.0,501.0,16369.83085222794,2.0,5249.0,2618.0
611,135,322,7.0,253.0,14.0,501.0,5484.166918709287,1.0,4018.0,2013.0
612,453,322,4.0,253.0,9.0,501.0,7248.672453410074,1.0,2096.0,1051.0
613,456,322,11.0,253.0,22.0,501.0,7496.304957382446,1.0,2662.0,1335.0
614,993,322,8.0,253.0,16.0,501.0,6886.322573307978,1.0,2638.0,1323.0
615,848,322,9.0,253.0,18.0,501.0,5708.533796246679,2.0,3709.0,1852.0
616,363,322,19.0,253.0,38.0,501.0,5344.738059916489,1.0,1691.0,849.0
617,1014,322,5.0,253.0,10.0,501.0,15747.9753229665,1.0,5296.0,2642.0
618,46,322,4.0,253.0,8.0,501.0,11345.541692246756,1.0,5050.0,2519.0
619,1070,322,6.0,253.0,12.0,501.0,16368.539646334983,2.0,4741.0,2367.0
620,836,322,3.0,253.0,6.0,501.0,9536.600037763223,1.0,4612.0,2307.0
621,258,322,14.0,253.0,28.0,501.0,7082.560009828079,2.0,4731.0,2363.0
622,55,322,5.0,253.0,13.0,501.0,13300.910476776528,1.0,5377.0,2682.0
623,173,322,4.0,253.0,8.0,501.0,4545.806472080811,2.0,3075.0,1537.0
624,457,322,6.0,253.0,12.0,501.0,7365.2208044633935,2.0,2477.0,1243.0
625,331,322,10.0,253.0,20.0,501.0,2812.56162063215,2.0,924.0,463.0
626,1146,322,2.0,253.0,4.0,501.0,7844.244113076506,2.0,2792.0,1400.0
627,216,322,2.0,253.0,4.0,501.0,3622.0820194767825,2.0,2043.0,1024.0
628,319,322,3.0,253.0,6.0,501.0,1939.8284884852721,2.0,131.0,65.0
629,108,322,2.0,253.0,4.0,501.0,9488.366790127717,2.0,4112.0,2056.0
630,168,322,6.0,253.0,12.0,501.0,5530.412311206232,2.0,4167.0,2081.0
631,166,322,3.0,253.0,6.0,501.0,7049.4907160255625,1.0,4812.0,2400.0
632,77,322,3.0,253.0,6.0,501.0,11790.127952124636,1.0,5466.0,2729.0
633,231,322,3.0,253.0,7.0,501.0,4394.046534266352,2.0,3169.0,1585.0
634,171,322,5.0,253.0,10.0,501.0,5624.943931096076,1.0,4244.0,2120.0
635,302,322,5.0,253.0,10.0,501.0,3100.6360408729806,1.0,244.0,120.0
636,282,322,3.0,253.0,6.0,501.0,4422.453749162557,1.0,2747.0,1376.0
637,288,322,5.0,253.0,10.0,501.0,4178.3591986137935,1.0,2386.0,1195.0
